instructions,cycles,ipc,cycles_per_instruction,hit_rate,prefetch_issued,prefetch_used,prefetch_accuracy,mem_cycles,arith_cycles,wall_seconds,run,seed,workload,config,base_cycles,speedup
1583,48670,0.032525169508937746,30.745420088439673,0.28427037271004424,714,443,0.6204481792717087,47087,0,0.08992244303226471,4,4,kv_cache_append,nn,65908,1.3541812204643517
2000,17143,0.11666569445254622,8.5715,0.8315,0,0,0.0,15143,0,0.0020598092523869127,4,4,embedding_lookup,baseline,17143,1.0
2000,9109,0.2195630694917115,4.5545,0.9345,342,207,0.6052631578947368,7109,0,0.002520086127333343,4,4,embedding_lookup,stride,17143,1.881984850148205
2000,8524,0.2346316283435007,4.262,0.942,333,222,0.6666666666666666,6524,0,0.0024725792463868856,4,4,embedding_lookup,nextline,17143,2.0111450023463164
2000,9031,0.22145941756173182,4.5155,0.9355,341,209,0.6129032258064516,7031,0,0.005146437179064378,4,4,embedding_lookup,berti,17143,1.8982393976303842
2000,10630,0.18814675446848542,5.315,0.915,251,168,0.6693227091633466,8630,0,0.11418756580678746,4,4,embedding_lookup,nn,17143,1.6126999059266227
2000,17026,0.1174674027957242,8.513,0.833,0,0,0.0,15026,0,0.002047714777290821,4,4,agent_rag,baseline,17026,1.0
2000,7939,0.25192089683839275,3.9695,0.9495,336,237,0.7053571428571429,5939,0,0.0024680448113940656,4,4,agent_rag,stride,17026,2.1446025947852374
2000,7939,0.25192089683839275,3.9695,0.9495,336,237,0.7053571428571429,5939,0,0.002438389550661668,4,4,agent_rag,nextline,17026,2.1446025947852374
2000,7978,0.25068939583855604,3.989,0.949,337,236,0.7002967359050445,5978,0,0.00320717686554417,4,4,agent_rag,berti,17026,2.1341188267736273
2000,8797,0.22735023303398885,4.3985,0.9385,299,215,0.7190635451505016,6797,0,0.11139532650122419,4,4,agent_rag,nn,17026,1.9354325338183471
2000,13750,0.14545454545454545,6.875,0.875,0,0,0.0,11750,0,0.001992661680560559,4,4,token_stream,baseline,13750,1.0
2000,4039,0.49517207229512256,2.0195,0.9995,250,249,0.996,2039,0,0.002369785710470751,4,4,token_stream,stride,13750,3.4043079970289676
2000,4039,0.49517207229512256,2.0195,0.9995,250,249,0.996,2039,0,0.002335410739760846,4,4,token_stream,nextline,13750,3.4043079970289676
2000,4039,0.49517207229512256,2.0195,0.9995,250,249,0.996,2039,0,0.0030358433432411402,4,4,token_stream,berti,13750,3.4043079970289676
2000,4195,0.4767580452920143,2.0975,0.9975,246,245,0.9959349593495935,2195,0,0.11135040319641121,4,4,token_stream,nn,13750,3.2777115613825982
589,8237,0.07150661648658492,13.98471986417657,0.6926994906621392,0,0,0.0,7648,0,0.0006627601687796414,4,4,real_bsearch,baseline,8237,1.0
589,10265,0.057379444715051145,17.427843803056028,0.6044142614601019,262,23,0.08778625954198473,9676,0,0.0009220593492500484,4,4,real_bsearch,stride,8237,0.8024354603019971
589,8393,0.07017752889312523,14.249575551782682,0.6859083191850595,184,56,0.30434782608695654,7804,0,0.0008273608109448105,4,4,real_bsearch,nextline,8237,0.9814130823305135
589,5741,0.10259536666086047,9.747028862478778,0.801358234295416,248,107,0.4314516129032258,5152,0,0.0011225973721593618,4,4,real_bsearch,berti,8237,1.4347674621146143
589,8237,0.07150661648658492,13.98471986417657,0.6926994906621392,2,0,0.0,7648,0,0.031082451256224886,4,4,real_bsearch,nn,8237,1.0
99328,401136,0.24761676837780702,4.038498711340206,0.9561855670103093,0,0,0.0,301808,0,0.10917299485299736,4,4,real_matmul,baseline,401136,1.0
99328,242484,0.4096270269378598,2.441245167525773,0.9971407860824743,10113,4068,0.40225452388015426,143156,0,0.13583773310529068,4,4,real_matmul,stride,401136,1.6542782204186668
99328,232734,0.42678766316911154,2.3430855347938144,0.999657699742268,4351,4318,0.9924155366582394,133406,0,0.12741467202431522,4,4,real_matmul,nextline,401136,1.7235814277243549
99328,386979,0.25667542683194694,3.895970924613402,0.9598401256443299,3815,314,0.08230668414154653,287651,0,0.2117846533365082,4,4,real_matmul,berti,401136,1.0365833804935152
99328,401097,0.2476408449826351,4.038106072809279,0.9561956346649485,2,1,0.5,301769,0,5.286556048406055,4,4,real_matmul,nn,401136,1.0000972333375717
22376,78834,0.2838369231549839,3.523149803360744,0.9714873078298176,0,0,0.0,56458,0,0.024987060722196475,4,4,real_mergesort,baseline,78834,1.0
