label,seed,workload,config,cycles,hit_rate,ipc,mem_cycles,prefetch_issued,prefetch_used
b32_h64,0,random_read,stride,75604,0.082,0.026453626792233214,73604,1865,76
b32_h64,0,random_read,nn,74083,0.1015,0.026996746891999514,72083,7,0
b32_h64,1,sequential_read,baseline,13750,0.875,0.14545454545454545,11750,0,0
b32_h64,1,sequential_read,stride,4039,0.9995,0.49517207229512256,2039,250,249
b32_h64,1,sequential_read,nn,4195,0.9975,0.4767580452920143,2195,246,245
b32_h64,1,strided_read,baseline,82000,0.0,0.024390243902439025,80000,0,0
b32_h64,1,strided_read,stride,4117,0.9985,0.48579062424095215,2117,1998,1997
b32_h64,1,strided_read,nn,11995,0.8975,0.16673614005835766,9995,1796,1795
b32_h64,1,random_read,baseline,74083,0.1015,0.026996746891999514,72083,0,0
b32_h64,1,random_read,stride,75604,0.082,0.026453626792233214,73604,1865,76
b32_h64,1,random_read,nn,74083,0.1015,0.026996746891999514,72083,7,0
b32_h64,2,sequential_read,baseline,13750,0.875,0.14545454545454545,11750,0,0
b32_h64,2,sequential_read,stride,4039,0.9995,0.49517207229512256,2039,250,249
b32_h64,2,sequential_read,nn,4195,0.9975,0.4767580452920143,2195,246,245
b32_h64,2,strided_read,baseline,82000,0.0,0.024390243902439025,80000,0,0
b32_h64,2,strided_read,stride,4117,0.9985,0.48579062424095215,2117,1998,1997
b32_h64,2,strided_read,nn,9226,0.933,0.21677866897897247,7226,1867,1866
b32_h64,2,random_read,baseline,74083,0.1015,0.026996746891999514,72083,0,0
b32_h64,2,random_read,stride,75604,0.082,0.026453626792233214,73604,1865,76
b32_h64,2,random_read,nn,74083,0.1015,0.026996746891999514,72083,7,0
