instructions,cycles,ipc,cycles_per_instruction,hit_rate,prefetch_issued,prefetch_requested,prefetch_redundant,prefetch_used,prefetch_accuracy,prefetch_coverage,prefetch_timeliness,prefetch_late,prefetch_dropped,prefetch_useful_hits,prefetch_pollution_misses,prefetch_pollution_rate,demand_only_hits,demand_only_misses,mem_cycles,arith_cycles,wall_seconds,run,seed,workload,config,base_cycles,speedup
2000,43984,0.045471080392870136,21.992,0.5,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,1000,1000,41984,0,0.0034837735584005713,8,8,mixed_read_write,baseline,43984,1.0
2000,5062,0.3951007506914263,2.531,0.999,999,2000,1001,998,0.998998998998999,0.998,1.0,0,0,998,0,0.0,1000,1000,3062,0,0.003846040548523888,8,8,mixed_read_write,stride,43984,8.689055709205848
2000,43867,0.04559235872067841,21.9335,0.5015,3,8,5,3,1.0,0.003,1.0,0,0,3,0,0.0,1000,1000,41867,0,0.10304143882240169,8,8,mixed_read_write,nn,43984,1.0026671529851596
2000,74083,0.026996746891999514,37.0415,0.1015,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,203,1797,72083,0,0.0038698397402185947,8,8,random_read,baseline,74083,1.0
2000,75643,0.026439987837605594,37.8215,0.0815,1864,2000,136,74,0.03969957081545064,0.041179744017807454,1.0,0,0,74,114,0.057,203,1797,73643,0,0.005132003512699157,8,8,random_read,stride,74083,0.9793768094866676
2000,74083,0.026996746891999514,37.0415,0.1015,7,8,1,0,0.0,0.0,0.0,0,0,0,0,0.0,203,1797,72083,0,0.10855527632520534,8,8,random_read,nn,74083,1.0
2000,43975,0.04548038658328596,21.9875,0.4875,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,975,1025,41975,0,0.0031981389329303056,8,8,phased_switch,baseline,43975,1.0
2000,39802,0.050248731219536706,19.901,0.541,1049,2000,951,157,0.14966634890371783,0.14829268292682926,1.0,0,0,152,45,0.0225,975,1025,37802,0,0.00412059694644995,8,8,phased_switch,stride,43975,1.1048439776895633
2000,39802,0.050248731219536706,19.901,0.541,166,1001,835,108,0.6506024096385542,0.10536585365853658,1.0,0,0,108,1,0.0005,975,1025,37802,0,0.11037324604694732,8,8,phased_switch,nn,43975,1.1048439776895633
2000,13750,0.14545454545454545,6.875,0.875,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,1750,250,11750,0,0.0025936652382370085,9,9,sequential_read,baseline,13750,1.0
2000,4039,0.49517207229512256,2.0195,0.9995,250,2000,1750,249,0.996,0.996,1.0,0,0,249,0,0.0,1750,250,2039,0,0.003222298080800101,9,9,sequential_read,stride,13750,3.4043079970289676
2000,4117,0.48579062424095215,2.0585,0.9985,248,2000,1752,247,0.9959677419354839,0.988,1.0,0,0,247,0,0.0,1750,250,2117,0,0.11238332139328122,9,9,sequential_read,nn,13750,3.3398105416565462
2000,82000,0.024390243902439025,41.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,2000,80000,0,0.003914930275641382,9,9,strided_read,baseline,82000,1.0
2000,4117,0.48579062424095215,2.0585,0.9985,1998,2000,2,1997,0.9994994994994995,0.9985,1.0,0,0,1997,0,0.0,0,2000,2117,0,0.0038943123363424093,9,9,strided_read,stride,82000,19.91741559387904
2000,8563,0.23356300362022656,4.2815,0.9415,1884,2000,116,1883,0.9994692144373672,0.9415,1.0,0,0,1883,0,0.0,0,2000,6563,0,0.11255120698479004,9,9,strided_read,nn,82000,9.576083148429289
2000,43984,0.045471080392870136,21.992,0.5,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,1000,1000,41984,0,0.0034928322420455515,9,9,mixed_read_write,baseline,43984,1.0
2000,5062,0.3951007506914263,2.531,0.999,999,2000,1001,998,0.998998998998999,0.998,1.0,0,0,998,0,0.0,1000,1000,3062,0,0.0038213825901038945,9,9,mixed_read_write,stride,43984,8.689055709205848
2000,43867,0.04559235872067841,21.9335,0.5015,3,8,5,3,1.0,0.003,1.0,0,0,3,0,0.0,1000,1000,41867,0,0.10226704174419865,9,9,mixed_read_write,nn,43984,1.0026671529851596
2000,73888,0.027067994802944997,36.944,0.104,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,208,1792,71888,0,0.003814997529843822,9,9,random_read,baseline,73888,1.0
2000,75760,0.026399155227032733,37.88,0.08,1863,2000,137,71,0.0381105743424584,0.03962053571428571,1.0,0,0,71,119,0.0595,208,1792,73760,0,0.0051269518153276294,9,9,random_read,stride,73888,0.9752903907074973
2000,73888,0.027067994802944997,36.944,0.104,7,8,1,0,0.0,0.0,0.0,0,0,0,0,0.0,208,1792,71888,0,0.10773030554992147,9,9,random_read,nn,73888,1.0
2000,43468,0.04601085856262078,21.734,0.494,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,988,1012,41468,0,0.0032005892717279494,9,9,phased_switch,baseline,43468,1.0
2000,40270,0.04966476285075739,20.135,0.535,1050,2000,950,149,0.1419047619047619,0.1432806324110672,1.0,0,0,145,63,0.0315,988,1012,38270,0,0.004115283314604312,9,9,phased_switch,stride,43468,1.079413955798361
2000,39490,0.05064573309698658,19.745,0.545,176,1014,838,110,0.625,0.10869565217391304,1.0,0,0,110,8,0.004,988,1012,37490,0,0.11078565413481556,9,9,phased_switch,nn,43468,1.1007343631299062
2000,13750,0.14545454545454545,6.875,0.875,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,1750,250,11750,0,0.002577534440206364,10,10,sequential_read,baseline,13750,1.0
2000,4039,0.49517207229512256,2.0195,0.9995,250,2000,1750,249,0.996,0.996,1.0,0,0,249,0,0.0,1750,250,2039,0,0.0031463427003473043,10,10,sequential_read,stride,13750,3.4043079970289676
2000,4273,0.46805523051720105,2.1365,0.9965,244,2000,1756,243,0.9959016393442623,0.972,1.0,0,0,243,0,0.0,1750,250,2273,0,0.11094883354962803,10,10,sequential_read,nn,13750,3.217879709805757
2000,82000,0.024390243902439025,41.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,2000,80000,0,0.003894093300914392,10,10,strided_read,baseline,82000,1.0
2000,4117,0.48579062424095215,2.0585,0.9985,1998,2000,2,1997,0.9994994994994995,0.9985,1.0,0,0,1997,0,0.0,0,2000,2117,0,0.0039052955398801714,10,10,strided_read,stride,82000,19.91741559387904
2000,10162,0.19681165124975397,5.081,0.921,1843,2000,157,1842,0.9994574064026045,0.921,1.0,0,0,1842,0,0.0,0,2000,8162,0,0.112881665059831,10,10,strided_read,nn,82000,8.069277701239914
2000,43984,0.045471080392870136,21.992,0.5,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,1000,1000,41984,0,0.0035588056198321283,10,10,mixed_read_write,baseline,43984,1.0
2000,5062,0.3951007506914263,2.531,0.999,999,2000,1001,998,0.998998998998999,0.998,1.0,0,0,998,0,0.0,1000,1000,3062,0,0.0038716637063771486,10,10,mixed_read_write,stride,43984,8.689055709205848
2000,43867,0.04559235872067841,21.9335,0.5015,3,8,5,3,1.0,0.003,1.0,0,0,3,0,0.0,1000,1000,41867,0,0.10293979130801745,10,10,mixed_read_write,nn,43984,1.0026671529851596
2000,73927,0.02705371515143317,36.9635,0.1035,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,207,1793,71927,0,0.003880452859448269,10,10,random_read,baseline,73927,1.0
2000,75682,0.026426362939668612,37.841,0.081,1863,2000,137,71,0.0381105743424584,0.03959843837144451,1.0,0,0,71,116,0.058,207,1793,73682,0,0.005112414481118321,10,10,random_read,stride,73927,0.9768108665204408
2000,73888,0.027067994802944997,36.944,0.104,7,8,1,1,0.14285714285714285,0.0005577244841048522,1.0,0,0,1,0,0.0,207,1793,71888,0,0.11166745485388674,10,10,random_read,nn,73927,1.0005278258986574
2000,43390,0.046093569946992395,21.695,0.495,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,990,1010,41390,0,0.003264058817876503,10,10,phased_switch,baseline,43390,1.0
2000,39841,0.05019954318415702,19.9205,0.5405,1049,2000,951,152,0.14489990467111535,0.14752475247524752,1.0,0,0,149,58,0.029,990,1010,37841,0,0.004229223035508767,10,10,phased_switch,stride,43390,1.0890790893802866
2000,39334,0.050846595820409825,19.667,0.547,169,1015,846,110,0.650887573964497,0.10891089108910891,1.0,0,0,110,6,0.003,990,1010,37334,0,0.11324573124875315,10,10,phased_switch,nn,43390,1.1031168963237912
2000,13750,0.14545454545454545,6.875,0.875,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,1750,250,11750,0,0.0024212913413066417,11,11,sequential_read,baseline,13750,1.0
2000,4039,0.49517207229512256,2.0195,0.9995,250,2000,1750,249,0.996,0.996,1.0,0,0,249,0,0.0,1750,250,2039,0,0.002929975831648335,11,11,sequential_read,stride,13750,3.4043079970289676
2000,4117,0.48579062424095215,2.0585,0.9985,248,1983,1735,247,0.9959677419354839,0.988,1.0,0,0,247,0,0.0,1750,250,2117,0,0.11234044708544388,11,11,sequential_read,nn,13750,3.3398105416565462
2000,82000,0.024390243902439025,41.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,2000,80000,0,0.0038776467845309526,11,11,strided_read,baseline,82000,1.0
2000,4117,0.48579062424095215,2.0585,0.9985,1998,2000,2,1997,0.9994994994994995,0.9985,1.0,0,0,1997,0,0.0,0,2000,2117,0,0.0038169435574673116,11,11,strided_read,stride,82000,19.91741559387904
2000,9109,0.2195630694917115,4.5545,0.9345,1870,2000,130,1869,0.9994652406417113,0.9345,1.0,0,0,1869,0,0.0,0,2000,7109,0,0.11296618974301964,11,11,strided_read,nn,82000,9.00208584916017
2000,43984,0.045471080392870136,21.992,0.5,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,1000,1000,41984,0,0.003517861448926851,11,11,mixed_read_write,baseline,43984,1.0
2000,5062,0.3951007506914263,2.531,0.999,999,2000,1001,998,0.998998998998999,0.998,1.0,0,0,998,0,0.0,1000,1000,3062,0,0.0038315043493639678,11,11,mixed_read_write,stride,43984,8.689055709205848
2000,43867,0.04559235872067841,21.9335,0.5015,3,8,5,3,1.0,0.003,1.0,0,0,3,0,0.0,1000,1000,41867,0,0.11972599488217384,11,11,mixed_read_write,nn,43984,1.0026671529851596
2000,73927,0.02705371515143317,36.9635,0.1035,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,207,1793,71927,0,0.003810115478700027,11,11,random_read,baseline,73927,1.0
2000,75604,0.026453626792233214,37.802,0.082,1862,2000,138,75,0.040279269602577876,0.04182933630786392,1.0,0,0,75,118,0.059,207,1793,73604,0,0.0050590574101079255,11,11,random_read,stride,73927,0.9778186339347125
2000,73927,0.02705371515143317,36.9635,0.1035,7,8,1,0,0.0,0.0,0.0,0,0,0,0,0.0,207,1793,71927,0,0.10803222423419356,11,11,random_read,nn,73927,1.0
2000,43624,0.04584632312488538,21.812,0.492,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,984,1016,41624,0,0.003195968078216538,11,11,phased_switch,baseline,43624,1.0
2000,39997,0.050003750281271096,19.9985,0.5385,1053,2000,947,159,0.150997150997151,0.14960629921259844,1.0,0,0,152,59,0.0295,984,1016,37997,0,0.004111831018235534,11,11,phased_switch,stride,43624,1.0906818011350852
2000,39568,0.05054589567327133,19.784,0.544,172,997,825,109,0.6337209302325582,0.10728346456692914,1.0,0,0,109,5,0.0025,984,1016,37568,0,0.11061373393749818,11,11,phased_switch,nn,43624,1.1025070764253944
2000,13750,0.14545454545454545,6.875,0.875,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,1750,250,11750,0,0.0025996034673880786,12,12,sequential_read,baseline,13750,1.0
2000,4039,0.49517207229512256,2.0195,0.9995,250,2000,1750,249,0.996,0.996,1.0,0,0,249,0,0.0,1750,250,2039,0,0.0031689391762483865,12,12,sequential_read,stride,13750,3.4043079970289676
2000,4156,0.48123195380173245,2.078,0.998,247,2000,1753,246,0.9959514170040485,0.984,1.0,0,0,246,0,0.0,1750,250,2156,0,0.11129657001583837,12,12,sequential_read,nn,13750,3.3084696823869106
2000,82000,0.024390243902439025,41.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,2000,80000,0,0.003939328889828175,12,12,strided_read,baseline,82000,1.0
2000,4117,0.48579062424095215,2.0585,0.9985,1998,2000,2,1997,0.9994994994994995,0.9985,1.0,0,0,1997,0,0.0,0,2000,2117,0,0.0038331937976181507,12,12,strided_read,stride,82000,19.91741559387904
2000,8875,0.22535211267605634,4.4375,0.9375,1875,2000,125,1875,1.0,0.9375,1.0,0,0,1875,0,0.0,0,2000,6875,0,0.11237100686412305,12,12,strided_read,nn,82000,9.23943661971831
2000,43984,0.045471080392870136,21.992,0.5,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,1000,1000,41984,0,0.0035324461641721427,12,12,mixed_read_write,baseline,43984,1.0
2000,5062,0.3951007506914263,2.531,0.999,999,2000,1001,998,0.998998998998999,0.998,1.0,0,0,998,0,0.0,1000,1000,3062,0,0.0038830417906865478,12,12,mixed_read_write,stride,43984,8.689055709205848
2000,43867,0.04559235872067841,21.9335,0.5015,3,8,5,3,1.0,0.003,1.0,0,0,3,0,0.0,1000,1000,41867,0,0.10265730295213871,12,12,mixed_read_write,nn,43984,1.0026671529851596
2000,73849,0.027082289536757436,36.9245,0.1045,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,209,1791,71849,0,0.0037911773833911866,12,12,random_read,baseline,73849,1.0
2000,75721,0.02641275207670263,37.8605,0.0805,1862,2000,138,71,0.038131041890440386,0.039642657733109994,1.0,0,0,71,119,0.0595,209,1791,73721,0,0.005071061750641093,12,12,random_read,stride,73849,0.9752776640562063
2000,73849,0.027082289536757436,36.9245,0.1045,7,8,1,0,0.0,0.0,0.0,0,0,0,0,0.0,209,1791,71849,0,0.10765890369657427,12,12,random_read,nn,73849,1.0
2000,43546,0.04592844348505029,21.773,0.493,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,986,1014,41546,0,0.0032176571839954704,12,12,phased_switch,baseline,43546,1.0
2000,40036,0.049955040463582776,20.018,0.538,1051,2000,949,153,0.1455756422454805,0.14694280078895464,1.0,0,0,149,59,0.0295,986,1014,38036,0,0.004141578188864514,12,12,phased_switch,stride,43546,1.0876710960135878
2000,39529,0.050595765134458244,19.7645,0.5445,167,1014,847,108,0.6467065868263473,0.10650887573964497,1.0,0,0,108,5,0.0025,986,1014,37529,0,0.11001050358754583,12,12,phased_switch,nn,43546,1.1016215942725593
2000,13750,0.14545454545454545,6.875,0.875,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,1750,250,11750,0,0.002607943577459082,13,13,sequential_read,baseline,13750,1.0
2000,4039,0.49517207229512256,2.0195,0.9995,250,2000,1750,249,0.996,0.996,1.0,0,0,249,0,0.0,1750,250,2039,0,0.003147437353618443,13,13,sequential_read,stride,13750,3.4043079970289676
2000,4156,0.48123195380173245,2.078,0.998,247,2000,1753,246,0.9959514170040485,0.984,1.0,0,0,246,0,0.0,1750,250,2156,0,0.1118241487420164,13,13,sequential_read,nn,13750,3.3084696823869106
2000,82000,0.024390243902439025,41.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,2000,80000,0,0.003943349758628756,13,13,strided_read,baseline,82000,1.0
2000,4117,0.48579062424095215,2.0585,0.9985,1998,2000,2,1997,0.9994994994994995,0.9985,1.0,0,0,1997,0,0.0,0,2000,2117,0,0.0039112119120545685,13,13,strided_read,stride,82000,19.91741559387904
2000,10552,0.18953752843062927,5.276,0.916,1833,2000,167,1832,0.9994544462629569,0.916,1.0,0,0,1832,0,0.0,0,2000,8552,0,0.11241573168081231,13,13,strided_read,nn,82000,7.7710386656558
2000,43984,0.045471080392870136,21.992,0.5,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,1000,1000,41984,0,0.0035200295969843864,13,13,mixed_read_write,baseline,43984,1.0
2000,5062,0.3951007506914263,2.531,0.999,999,2000,1001,998,0.998998998998999,0.998,1.0,0,0,998,0,0.0,1000,1000,3062,0,0.003840627323370427,13,13,mixed_read_write,stride,43984,8.689055709205848
2000,43867,0.04559235872067841,21.9335,0.5015,3,8,5,3,1.0,0.003,1.0,0,0,3,0,0.0,1000,1000,41867,0,0.10281586137716658,13,13,mixed_read_write,nn,43984,1.0026671529851596
2000,73888,0.027067994802944997,36.944,0.104,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,208,1792,71888,0,0.003795037278905511,13,13,random_read,baseline,73888,1.0
2000,75760,0.026399155227032733,37.88,0.08,1862,2000,138,71,0.038131041890440386,0.03962053571428571,1.0,0,0,71,119,0.0595,208,1792,73760,0,0.005052835418609902,13,13,random_read,stride,73888,0.9752903907074973
2000,73849,0.027082289536757436,36.9245,0.1045,7,8,1,1,0.14285714285714285,0.0005580357142857143,1.0,0,0,1,0,0.0,208,1792,71849,0,0.10807754230336286,13,13,random_read,nn,73888,1.0005281046459669
2000,43546,0.04592844348505029,21.773,0.493,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,986,1014,41546,0,0.0032040225923992693,13,13,phased_switch,baseline,43546,1.0
2000,40270,0.04966476285075739,20.135,0.535,1048,2000,952,146,0.13931297709923665,0.14201183431952663,1.0,0,0,144,60,0.03,986,1014,38270,0,0.004135116614634171,13,13,phased_switch,stride,43546,1.0813508815495405
2000,39568,0.05054589567327133,19.784,0.544,178,1014,836,109,0.6123595505617978,0.10749506903353057,1.0,0,0,109,7,0.0035,986,1014,37568,0,0.11134588212007657,13,13,phased_switch,nn,43546,1.1005357864941367
2000,13750,0.14545454545454545,6.875,0.875,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,1750,250,11750,0,0.0026148131291847676,14,14,sequential_read,baseline,13750,1.0
2000,4039,0.49517207229512256,2.0195,0.9995,250,2000,1750,249,0.996,0.996,1.0,0,0,249,0,0.0,1750,250,2039,0,0.00312434125225991,14,14,sequential_read,stride,13750,3.4043079970289676
2000,4234,0.4723665564478035,2.117,0.997,245,1980,1735,244,0.9959183673469387,0.976,1.0,0,0,244,0,0.0,1750,250,2234,0,0.12830666376976296,14,14,sequential_read,nn,13750,3.247520075578649
2000,82000,0.024390243902439025,41.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,2000,80000,0,0.0038649390917271376,14,14,strided_read,baseline,82000,1.0
2000,4117,0.48579062424095215,2.0585,0.9985,1998,2000,2,1997,0.9994994994994995,0.9985,1.0,0,0,1997,0,0.0,0,2000,2117,0,0.0037963791692163795,14,14,strided_read,stride,82000,19.91741559387904
2000,7705,0.25957170668397145,3.8525,0.9525,1906,1984,78,1905,0.9994753410283316,0.9525,1.0,0,0,1905,0,0.0,0,2000,5705,0,0.11116206570295617,14,14,strided_read,nn,82000,10.64243997404283
2000,43984,0.045471080392870136,21.992,0.5,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,1000,1000,41984,0,0.003537951357429847,14,14,mixed_read_write,baseline,43984,1.0
2000,5062,0.3951007506914263,2.531,0.999,999,2000,1001,998,0.998998998998999,0.998,1.0,0,0,998,0,0.0,1000,1000,3062,0,0.003838390752207488,14,14,mixed_read_write,stride,43984,8.689055709205848
2000,43867,0.04559235872067841,21.9335,0.5015,3,8,5,3,1.0,0.003,1.0,0,0,3,0,0.0,1000,1000,41867,0,0.102810366806807,14,14,mixed_read_write,nn,43984,1.0026671529851596
2000,73888,0.027067994802944997,36.944,0.104,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,208,1792,71888,0,0.0038075476768426597,14,14,random_read,baseline,73888,1.0
2000,75760,0.026399155227032733,37.88,0.08,1864,2000,136,71,0.038090128755364806,0.03962053571428571,1.0,0,0,71,119,0.0595,208,1792,73760,0,0.005054313223809004,14,14,random_read,stride,73888,0.9752903907074973
2000,73888,0.027067994802944997,36.944,0.104,8,8,0,0,0.0,0.0,0.0,0,0,0,0,0.0,208,1792,71888,0,0.10723906985367648,14,14,random_read,nn,73888,1.0
2000,43507,0.045969614085089754,21.7535,0.4935,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,987,1013,41507,0,0.003205226646969095,14,14,phased_switch,baseline,43507,1.0
2000,40075,0.049906425452276984,20.0375,0.5375,1058,2000,942,155,0.14650283553875237,0.15004935834155972,1.0,0,0,152,64,0.032,987,1013,38075,0,0.004123670456465334,14,14,phased_switch,stride,43507,1.0856394260761073
2000,39568,0.05054589567327133,19.784,0.544,181,994,813,112,0.6187845303867403,0.11056268509378085,1.0,0,0,112,11,0.0055,987,1013,37568,0,0.11037502775434405,14,14,phased_switch,nn,43507,1.0995501415285078
2000,13750,0.14545454545454545,6.875,0.875,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,1750,250,11750,0,0.0026068653096444905,15,15,sequential_read,baseline,13750,1.0
2000,4039,0.49517207229512256,2.0195,0.9995,250,2000,1750,249,0.996,0.996,1.0,0,0,249,0,0.0,1750,250,2039,0,0.0031419724109582603,15,15,sequential_read,stride,13750,3.4043079970289676
2000,4117,0.48579062424095215,2.0585,0.9985,248,2000,1752,247,0.9959677419354839,0.988,1.0,0,0,247,0,0.0,1750,250,2117,0,0.11278721163398586,15,15,sequential_read,nn,13750,3.3398105416565462
2000,82000,0.024390243902439025,41.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,2000,80000,0,0.003946263954276219,15,15,strided_read,baseline,82000,1.0
2000,4117,0.48579062424095215,2.0585,0.9985,1998,2000,2,1997,0.9994994994994995,0.9985,1.0,0,0,1997,0,0.0,0,2000,2117,0,0.003948490397306159,15,15,strided_read,stride,82000,19.91741559387904
2000,6925,0.2888086642599278,3.4625,0.9625,1926,2000,74,1925,0.9994807892004154,0.9625,1.0,0,0,1925,0,0.0,0,2000,4925,0,0.11574215581640601,15,15,strided_read,nn,82000,11.84115523465704
2000,43984,0.045471080392870136,21.992,0.5,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,1000,1000,41984,0,0.0036069711786694825,15,15,mixed_read_write,baseline,43984,1.0
2000,5062,0.3951007506914263,2.531,0.999,999,2000,1001,998,0.998998998998999,0.998,1.0,0,0,998,0,0.0,1000,1000,3062,0,0.003895193338394165,15,15,mixed_read_write,stride,43984,8.689055709205848
2000,43867,0.04559235872067841,21.9335,0.5015,3,8,5,3,1.0,0.003,1.0,0,0,3,0,0.0,1000,1000,41867,0,0.10482534480979666,15,15,mixed_read_write,nn,43984,1.0026671529851596
2000,73888,0.027067994802944997,36.944,0.104,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,208,1792,71888,0,0.003921686642570421,15,15,random_read,baseline,73888,1.0
2000,75682,0.026426362939668612,37.841,0.081,1864,2000,136,72,0.03862660944206009,0.04017857142857143,1.0,0,0,72,118,0.059,208,1792,73682,0,0.0051497135136742145,15,15,random_read,stride,73888,0.9762955524431173
2000,73810,0.027096599376778215,36.905,0.105,7,8,1,2,0.2857142857142857,0.0011160714285714285,1.0,0,0,2,0,0.0,208,1792,71810,0,0.11038875009398907,15,15,random_read,nn,73888,1.0010567673756943
2000,43390,0.046093569946992395,21.695,0.495,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,990,1010,41390,0,0.003264875937020406,15,15,phased_switch,baseline,43390,1.0
2000,39763,0.050298015743278926,19.8815,0.5415,1050,2000,950,157,0.14952380952380953,0.1485148514851485,1.0,0,0,150,57,0.0285,990,1010,37763,0,0.004181343334494159,15,15,phased_switch,stride,43390,1.0912154515504364
2000,39646,0.05044645109216567,19.823,0.543,170,1015,845,101,0.5941176470588235,0.1,1.0,0,0,101,5,0.0025,990,1010,37646,0,0.11257498705526814,15,15,phased_switch,nn,43390,1.0944357564445342
2000,13750,0.14545454545454545,6.875,0.875,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,1750,250,11750,0,0.002585212729172781,16,16,sequential_read,baseline,13750,1.0
2000,4039,0.49517207229512256,2.0195,0.9995,250,2000,1750,249,0.996,0.996,1.0,0,0,249,0,0.0,1750,250,2039,0,0.0031428021611645818,16,16,sequential_read,stride,13750,3.4043079970289676
2000,4078,0.4904364884747425,2.039,0.999,249,2000,1751,248,0.9959839357429718,0.992,1.0,0,0,248,0,0.0,1750,250,2078,0,0.11325495451455936,16,16,sequential_read,nn,13750,3.3717508582638547
2000,82000,0.024390243902439025,41.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,2000,80000,0,0.00391623709583655,16,16,strided_read,baseline,82000,1.0
2000,4117,0.48579062424095215,2.0585,0.9985,1998,2000,2,1997,0.9994994994994995,0.9985,1.0,0,0,1997,0,0.0,0,2000,2117,0,0.0038813708524685353,16,16,strided_read,stride,82000,19.91741559387904
2000,9850,0.20304568527918782,4.925,0.925,1851,2000,149,1850,0.9994597514856834,0.925,1.0,0,0,1850,0,0.0,0,2000,7850,0,0.1171633935009595,16,16,strided_read,nn,82000,8.3248730964467
2000,43984,0.045471080392870136,21.992,0.5,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,1000,1000,41984,0,0.0036912221112288535,16,16,mixed_read_write,baseline,43984,1.0
2000,5062,0.3951007506914263,2.531,0.999,999,2000,1001,998,0.998998998998999,0.998,1.0,0,0,998,0,0.0,1000,1000,3062,0,0.003921983239706606,16,16,mixed_read_write,stride,43984,8.689055709205848
2000,43867,0.04559235872067841,21.9335,0.5015,3,8,5,3,1.0,0.003,1.0,0,0,3,0,0.0,1000,1000,41867,0,0.10430708626518026,16,16,mixed_read_write,nn,43984,1.0026671529851596
2000,73849,0.027082289536757436,36.9245,0.1045,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,209,1791,71849,0,0.0038888748676981777,16,16,random_read,baseline,73849,1.0
2000,75682,0.026426362939668612,37.841,0.081,1865,2000,135,71,0.03806970509383378,0.039642657733109994,1.0,0,0,71,118,0.059,209,1791,73682,0,0.005133171041961759,16,16,random_read,stride,73849,0.9757802383657938
2000,73849,0.027082289536757436,36.9245,0.1045,7,8,1,1,0.14285714285714285,0.0005583472920156337,1.0,0,0,1,1,0.0005,209,1791,71849,0,0.11094967255485244,16,16,random_read,nn,73849,1.0
2000,43507,0.045969614085089754,21.7535,0.4935,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,987,1013,41507,0,0.0033408052986487746,16,16,phased_switch,baseline,43507,1.0
2000,40114,0.049857904970833124,20.057,0.537,1054,2000,946,151,0.1432637571157495,0.14610069101678183,1.0,0,0,148,61,0.0305,987,1013,38114,0,0.004269929835572839,16,16,phased_switch,stride,43507,1.0845839357830185
2000,39334,0.050846595820409825,19.667,0.547,176,1014,838,114,0.6477272727272727,0.1125370187561698,1.0,0,0,114,7,0.0035,987,1013,37334,0,0.11797480689710937,16,16,phased_switch,nn,43507,1.106091422179285
2000,13750,0.14545454545454545,6.875,0.875,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,1750,250,11750,0,0.002460092742694542,17,17,sequential_read,baseline,13750,1.0
2000,4039,0.49517207229512256,2.0195,0.9995,250,2000,1750,249,0.996,0.996,1.0,0,0,249,0,0.0,1750,250,2039,0,0.003058703907299787,17,17,sequential_read,stride,13750,3.4043079970289676
2000,4117,0.48579062424095215,2.0585,0.9985,248,1978,1730,247,0.9959677419354839,0.988,1.0,0,0,247,0,0.0,1750,250,2117,0,0.11344996214029379,17,17,sequential_read,nn,13750,3.3398105416565462
2000,82000,0.024390243902439025,41.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,2000,80000,0,0.00401101223542355,17,17,strided_read,baseline,82000,1.0
