label,seed,workload,config,cycles,hit_rate,ipc,mem_cycles,prefetch_issued,prefetch_used
l1_32_lat80,1,strided_read,nn,14744,0.932,0.13564839934888767,12744,1865,1864
l1_32_lat80,1,random_read,baseline,145963,0.1015,0.013702102587642073,143963,0,0
l1_32_lat80,1,random_read,stride,149044,0.082,0.013418856176699499,147044,1865,76
l1_32_lat80,1,random_read,nn,145963,0.1015,0.013702102587642073,143963,7,0
l1_32_lat80,1,mixed_read_write,baseline,83984,0.5,0.02381405982091827,81984,0,0
l1_32_lat80,1,mixed_read_write,stride,5142,0.999,0.38895371450797356,3142,999,998
l1_32_lat80,1,mixed_read_write,nn,9645,0.9705,0.20736132711249353,7645,942,941
line_4,0,sequential_read,baseline,23500,0.75,0.0851063829787234,21500,0,0
line_4,0,sequential_read,stride,4039,0.9995,0.49517207229512256,2039,500,499
line_4,0,sequential_read,nn,4195,0.9975,0.4767580452920143,2195,496,495
line_4,0,strided_read,baseline,82000,0.0,0.024390243902439025,80000,0,0
line_4,0,strided_read,stride,4117,0.9985,0.48579062424095215,2117,1998,1997
line_4,0,strided_read,nn,7627,0.9535,0.2622263012980202,5627,1997,1907
line_4,0,random_read,baseline,78568,0.044,0.025455656246818042,76568,0,0
line_4,0,random_read,stride,79231,0.0355,0.025242644924335172,77231,1939,30
line_4,0,random_read,nn,78568,0.044,0.025455656246818042,76568,7,0
line_4,0,mixed_read_write,baseline,43984,0.5,0.045471080392870136,41984,0,0
line_4,0,mixed_read_write,stride,5062,0.999,0.3951007506914263,3062,999,998
line_4,0,mixed_read_write,nn,6466,0.981,0.30931023816888337,4466,1045,962
line_4,1,sequential_read,baseline,23500,0.75,0.0851063829787234,21500,0,0
line_4,1,sequential_read,stride,4039,0.9995,0.49517207229512256,2039,500,499
line_4,1,sequential_read,nn,4312,0.996,0.46382189239332094,2312,493,492
line_4,1,strided_read,baseline,82000,0.0,0.024390243902439025,80000,0,0
line_4,1,strided_read,stride,4117,0.9985,0.48579062424095215,2117,1998,1997
line_4,1,strided_read,nn,9655,0.9275,0.20714655618850336,7655,1971,1855
line_4,1,random_read,baseline,78568,0.044,0.025455656246818042,76568,0,0
line_4,1,random_read,stride,79231,0.0355,0.025242644924335172,77231,1939,30
line_4,1,random_read,nn,78568,0.044,0.025455656246818042,76568,7,0
line_4,1,mixed_read_write,baseline,43984,0.5,0.045471080392870136,41984,0,0
line_4,1,mixed_read_write,stride,5062,0.999,0.3951007506914263,3062,999,998
line_4,1,mixed_read_write,nn,7285,0.9705,0.27453671928620454,5285,972,941
line_16,0,sequential_read,baseline,8875,0.9375,0.22535211267605634,6875,0,0
line_16,0,sequential_read,stride,4039,0.9995,0.49517207229512256,2039,125,124
line_16,0,sequential_read,nn,4039,0.9995,0.49517207229512256,2039,125,124
line_16,0,strided_read,baseline,43000,0.5,0.046511627906976744,41000,0,0
line_16,0,strided_read,stride,4078,0.999,0.4904364884747425,2078,999,998
line_16,0,strided_read,nn,5755,0.9775,0.3475238922675934,3755,956,955
line_16,0,random_read,baseline,65464,0.212,0.030551142612733718,63464,0,0
line_16,0,random_read,stride,66946,0.193,0.029874824485406147,64946,1730,168
line_16,0,random_read,nn,65464,0.212,0.030551142612733718,63464,7,0
line_16,0,mixed_read_write,baseline,24484,0.75,0.08168599901976802,22484,0,0
