label,seed,workload,config,cycles,hit_rate,ipc,mem_cycles,prefetch_issued,prefetch_used
gate_on,7,strided_read,baseline,82000,0.0,0.024390243902439025,80000,0,0
gate_on,7,strided_read,stride,4117,0.9985,0.48579062424095215,2117,1998,1997
gate_on,7,strided_read,nn,8914,0.937,0.2243661655822302,6914,1875,1874
gate_on,7,random_read,baseline,74083,0.1015,0.026996746891999514,72083,0,0
gate_on,7,random_read,stride,75604,0.082,0.026453626792233214,73604,1865,76
gate_on,7,random_read,nn,74083,0.1015,0.026996746891999514,72083,7,0
gate_on,8,sequential_read,baseline,13750,0.875,0.14545454545454545,11750,0,0
gate_on,8,sequential_read,stride,4039,0.9995,0.49517207229512256,2039,250,249
gate_on,8,sequential_read,nn,4117,0.9985,0.48579062424095215,2117,248,247
gate_on,8,strided_read,baseline,82000,0.0,0.024390243902439025,80000,0,0
gate_on,8,strided_read,stride,4117,0.9985,0.48579062424095215,2117,1998,1997
gate_on,8,strided_read,nn,6808,0.964,0.2937720329024677,4808,1929,1928
gate_on,8,random_read,baseline,74083,0.1015,0.026996746891999514,72083,0,0
gate_on,8,random_read,stride,75604,0.082,0.026453626792233214,73604,1865,76
gate_on,8,random_read,nn,74083,0.1015,0.026996746891999514,72083,7,0
gate_on,9,sequential_read,baseline,13750,0.875,0.14545454545454545,11750,0,0
gate_on,9,sequential_read,stride,4039,0.9995,0.49517207229512256,2039,250,249
gate_on,9,sequential_read,nn,4156,0.998,0.48123195380173245,2156,247,246
gate_on,9,strided_read,baseline,82000,0.0,0.024390243902439025,80000,0,0
gate_on,9,strided_read,stride,4117,0.9985,0.48579062424095215,2117,1998,1997
gate_on,9,strided_read,nn,8407,0.9435,0.23789699060306888,6407,1888,1887
gate_on,9,random_read,baseline,74083,0.1015,0.026996746891999514,72083,0,0
gate_on,9,random_read,stride,75604,0.082,0.026453626792233214,73604,1865,76
gate_on,9,random_read,nn,74083,0.1015,0.026996746891999514,72083,7,0
