instructions,cycles,ipc,cycles_per_instruction,hit_rate,prefetch_issued,prefetch_used,prefetch_accuracy,mem_cycles,arith_cycles,wall_seconds,run,seed,workload,config,base_cycles,speedup
4000,151130,0.026467279825315954,37.7825,0.0825,3729,152,0.04076159828372218,147130,0,0.016870900406502187,3,3,random_read,stride,147932.0,0.9788394097796599
4000,147932,0.027039450558364653,36.983,0.103,7,0,0.0,143932,0,0.7124047019169666,3,3,random_read,nn,147932.0,1.0
4000,19997,0.2000300045006751,4.99925,0.0,0,0,0.0,0,15997,0.0036769009311683476,3,3,arithmetic_mix,baseline,19997.0,1.0
4000,19997,0.2000300045006751,4.99925,0.0,0,0,0.0,0,15997,0.0035064996918663383,3,3,arithmetic_mix,stride,19997.0,1.0
4000,19997,0.2000300045006751,4.99925,0.0,0,0,0.0,0,15997,0.003789400216192007,3,3,arithmetic_mix,nn,19997.0,1.0
4000,27500,0.14545454545454545,6.875,0.875,0,0,0.0,23500,0,0.0061499010771512985,4,4,sequential_read,baseline,27500.0,1.0
4000,8039,0.4975743251648215,2.00975,0.99975,500,499,0.998,4039,0,0.008443300204817206,4,4,sequential_read,stride,27500.0,3.420823485508148
4000,8273,0.4835005439381119,2.06825,0.99825,494,493,0.9979757085020243,4273,0,0.6504027986666188,4,4,sequential_read,nn,27500.0,3.3240662395745195
4000,164000,0.024390243902439025,41.0,0.0,0,0,0.0,160000,0,0.006893000099807978,4,4,strided_read,baseline,164000.0,1.0
4000,8117,0.49279290378218554,2.02925,0.99925,3998,3997,0.9997498749374687,4117,0,0.012967999384272844,4,4,strided_read,stride,164000.0,20.204509055069607
4000,20441,0.19568514260554767,5.11025,0.92025,3682,3681,0.9997284084736556,16441,0,0.6979328998131678,4,4,strided_read,nn,164000.0,8.023090846827454
4000,87984,0.04546281142025823,21.996,0.5,0,0,0.0,83984,0,0.008675699937157333,4,4,mixed_read_write,baseline,87984.0,1.0
4000,10062,0.3975352812562115,2.5155,0.9995,1999,1998,0.9994997498749375,6062,0,0.017933999828528613,4,4,mixed_read_write,stride,87984.0,8.744186046511627
4000,16887,0.2368685971457334,4.22175,0.95575,1824,1823,0.9994517543859649,12887,0,0.8885116972378455,4,4,mixed_read_write,nn,87984.0,5.210161662817552
4000,147932,0.027039450558364653,36.983,0.103,0,0,0.0,143932,0,0.007166300143580884,4,4,random_read,baseline,147932.0,1.0
4000,151130,0.026467279825315954,37.7825,0.0825,3729,152,0.04076159828372218,147130,0,0.011525800393428653,4,4,random_read,stride,147932.0,0.9788394097796599
4000,147932,0.027039450558364653,36.983,0.103,7,0,0.0,143932,0,0.6618740008561872,4,4,random_read,nn,147932.0,1.0
4000,19997,0.2000300045006751,4.99925,0.0,0,0,0.0,0,15997,0.004005900758784264,4,4,arithmetic_mix,baseline,19997.0,1.0
4000,19997,0.2000300045006751,4.99925,0.0,0,0,0.0,0,15997,0.004968801105860621,4,4,arithmetic_mix,stride,19997.0,1.0
4000,19997,0.2000300045006751,4.99925,0.0,0,0,0.0,0,15997,0.003940200142096728,4,4,arithmetic_mix,nn,19997.0,1.0
4000,27500,0.14545454545454545,6.875,0.875,0,0,0.0,23500,0,0.00570830050855875,5,5,sequential_read,baseline,27500.0,1.0
4000,8039,0.4975743251648215,2.00975,0.99975,500,499,0.998,4039,0,0.008969299786258489,5,5,sequential_read,stride,27500.0,3.420823485508148
4000,8234,0.48579062424095215,2.0585,0.9985,495,494,0.997979797979798,4234,0,0.692484300059732,5,5,sequential_read,nn,27500.0,3.3398105416565462
4000,164000,0.024390243902439025,41.0,0.0,0,0,0.0,160000,0,0.006860199384391308,5,5,strided_read,baseline,164000.0,1.0
4000,8117,0.49279290378218554,2.02925,0.99925,3998,3997,0.9997498749374687,4117,0,0.013674699584953487,5,5,strided_read,stride,164000.0,20.204509055069607
4000,16619,0.2406883687345809,4.15475,0.94475,3780,3779,0.9997354497354497,12619,0,0.8658944003982469,5,5,strided_read,nn,164000.0,9.868223118117816
4000,87984,0.04546281142025823,21.996,0.5,0,0,0.0,83984,0,0.014356600819155574,5,5,mixed_read_write,baseline,87984.0,1.0
4000,10062,0.3975352812562115,2.5155,0.9995,1999,1998,0.9994997498749375,6062,0,0.02009610168170184,5,5,mixed_read_write,stride,87984.0,8.744186046511627
4000,16770,0.2385211687537269,4.1925,0.9565,1827,1826,0.9994526546250684,12770,0,1.1964377009426244,5,5,mixed_read_write,nn,87984.0,5.246511627906977
4000,147932,0.027039450558364653,36.983,0.103,0,0,0.0,143932,0,0.010131900198757648,5,5,random_read,baseline,147932.0,1.0
4000,151130,0.026467279825315954,37.7825,0.0825,3729,152,0.04076159828372218,147130,0,0.015099399606697261,5,5,random_read,stride,147932.0,0.9788394097796599
4000,147932,0.027039450558364653,36.983,0.103,7,0,0.0,143932,0,0.6243320010835305,5,5,random_read,nn,147932.0,1.0
4000,19997,0.2000300045006751,4.99925,0.0,0,0,0.0,0,15997,0.00349870027275756,5,5,arithmetic_mix,baseline,19997.0,1.0
4000,19997,0.2000300045006751,4.99925,0.0,0,0,0.0,0,15997,0.0034894001437351108,5,5,arithmetic_mix,stride,19997.0,1.0
4000,19997,0.2000300045006751,4.99925,0.0,0,0,0.0,0,15997,0.003657901252154261,5,5,arithmetic_mix,nn,19997.0,1.0
4000,27500,0.14545454545454545,6.875,0.875,0,0,0.0,23500,0,0.005729799740947783,6,6,sequential_read,baseline,27500.0,1.0
4000,8039,0.4975743251648215,2.00975,0.99975,500,499,0.998,4039,0,0.00840489857364446,6,6,sequential_read,stride,27500.0,3.420823485508148
4000,8156,0.4904364884747425,2.039,0.999,497,496,0.9979879275653923,4156,0,0.703466099628713,6,6,sequential_read,nn,27500.0,3.3717508582638547
4000,164000,0.024390243902439025,41.0,0.0,0,0,0.0,160000,0,0.006701100617647171,6,6,strided_read,baseline,164000.0,1.0
4000,8117,0.49279290378218554,2.02925,0.99925,3998,3997,0.9997498749374687,4117,0,0.011349400447215885,6,6,strided_read,stride,164000.0,20.204509055069607
4000,23951,0.16700764059955742,5.98775,0.89775,3592,3591,0.9997216035634744,19951,0,0.8281972002005205,6,6,strided_read,nn,164000.0,6.847313264581855
4000,87984,0.04546281142025823,21.996,0.5,0,0,0.0,83984,0,0.00843969959532842,6,6,mixed_read_write,baseline,87984.0,1.0
4000,10062,0.3975352812562115,2.5155,0.9995,1999,1998,0.9994997498749375,6062,0,0.011354300018865615,6,6,mixed_read_write,stride,87984.0,8.744186046511627
4000,21294,0.18784634169249553,5.3235,0.9275,1711,1710,0.9994155464640561,17294,0,0.6847054017707705,6,6,mixed_read_write,nn,87984.0,4.131868131868132
4000,147932,0.027039450558364653,36.983,0.103,0,0,0.0,143932,0,0.008060798922087997,6,6,random_read,baseline,147932.0,1.0
4000,151130,0.026467279825315954,37.7825,0.0825,3729,152,0.04076159828372218,147130,0,0.012798100244253874,6,6,random_read,stride,147932.0,0.9788394097796599
4000,147932,0.027039450558364653,36.983,0.103,7,0,0.0,143932,0,0.6373031004914083,6,6,random_read,nn,147932.0,1.0
4000,19997,0.2000300045006751,4.99925,0.0,0,0,0.0,0,15997,0.0037422007299028337,6,6,arithmetic_mix,baseline,19997.0,1.0
4000,19997,0.2000300045006751,4.99925,0.0,0,0,0.0,0,15997,0.0035644997260533273,6,6,arithmetic_mix,stride,19997.0,1.0
4000,19997,0.2000300045006751,4.99925,0.0,0,0,0.0,0,15997,0.0035134993377141654,6,6,arithmetic_mix,nn,19997.0,1.0
4000,27500,0.14545454545454545,6.875,0.875,0,0,0.0,23500,0,0.0060829995782114565,7,7,sequential_read,baseline,27500.0,1.0
4000,8039,0.4975743251648215,2.00975,0.99975,500,499,0.998,4039,0,0.008501500473357737,7,7,sequential_read,stride,27500.0,3.420823485508148
4000,8195,0.4881025015253203,2.04875,0.99875,496,495,0.9979838709677419,4195,0,0.7781151998788118,7,7,sequential_read,nn,27500.0,3.3557046979865772
4000,164000,0.024390243902439025,41.0,0.0,0,0,0.0,160000,0,0.008675500226672739,7,7,strided_read,baseline,164000.0,1.0
4000,8117,0.49279290378218554,2.02925,0.99925,3998,3997,0.9997498749374687,4117,0,0.011237499711569399,7,7,strided_read,stride,164000.0,20.204509055069607
4000,18803,0.21273201084933255,4.70075,0.93075,3724,3723,0.9997314715359829,14803,0,0.8126294016838074,7,7,strided_read,nn,164000.0,8.722012444822635
4000,87984,0.04546281142025823,21.996,0.5,0,0,0.0,83984,0,0.008122099563479424,7,7,mixed_read_write,baseline,87984.0,1.0
4000,10062,0.3975352812562115,2.5155,0.9995,1999,1998,0.9994997498749375,6062,0,0.013800898799672723,7,7,mixed_read_write,stride,87984.0,8.744186046511627
4000,15093,0.2650235208374743,3.77325,0.96725,1870,1869,0.9994652406417113,11093,0,0.6639480987214483,7,7,mixed_read_write,nn,87984.0,5.829457364341085
4000,147932,0.027039450558364653,36.983,0.103,0,0,0.0,143932,0,0.00757209921721369,7,7,random_read,baseline,147932.0,1.0
4000,151130,0.026467279825315954,37.7825,0.0825,3729,152,0.04076159828372218,147130,0,0.012742299644742161,7,7,random_read,stride,147932.0,0.9788394097796599
4000,147932,0.027039450558364653,36.983,0.103,7,0,0.0,143932,0,0.582028602133505,7,7,random_read,nn,147932.0,1.0
4000,19997,0.2000300045006751,4.99925,0.0,0,0,0.0,0,15997,0.003746799658983946,7,7,arithmetic_mix,baseline,19997.0,1.0
4000,19997,0.2000300045006751,4.99925,0.0,0,0,0.0,0,15997,0.0043224996770732105,7,7,arithmetic_mix,stride,19997.0,1.0
4000,19997,0.2000300045006751,4.99925,0.0,0,0,0.0,0,15997,0.0035255994298495352,7,7,arithmetic_mix,nn,19997.0,1.0
4000,27500,0.14545454545454545,6.875,0.875,0,0,0.0,23500,0,0.006707500258926302,8,8,sequential_read,baseline,27500.0,1.0
4000,8039,0.4975743251648215,2.00975,0.99975,500,499,0.998,4039,0,0.009286298998631537,8,8,sequential_read,stride,27500.0,3.420823485508148
4000,8156,0.4904364884747425,2.039,0.999,497,496,0.9979879275653923,4156,0,0.8609414995880798,8,8,sequential_read,nn,27500.0,3.3717508582638547
4000,164000,0.024390243902439025,41.0,0.0,0,0,0.0,160000,0,0.006662199331913143,8,8,strided_read,baseline,164000.0,1.0
4000,8117,0.49279290378218554,2.02925,0.99925,3998,3997,0.9997498749374687,4117,0,0.012199999706353992,8,8,strided_read,stride,164000.0,20.204509055069607
4000,16424,0.24354603019970775,4.106,0.946,3785,3784,0.9997357992073976,12424,0,0.9604533032979816,8,8,strided_read,nn,164000.0,9.985387238188018
4000,87984,0.04546281142025823,21.996,0.5,0,0,0.0,83984,0,0.011408501130063087,8,8,mixed_read_write,baseline,87984.0,1.0
4000,10062,0.3975352812562115,2.5155,0.9995,1999,1998,0.9994997498749375,6062,0,0.020655300409998745,8,8,mixed_read_write,stride,87984.0,8.744186046511627
4000,14586,0.2742355683532154,3.6465,0.9705,1883,1882,0.9994689325544344,10586,0,1.3563749003806151,8,8,mixed_read_write,nn,87984.0,6.032085561497326
4000,147932,0.027039450558364653,36.983,0.103,0,0,0.0,143932,0,0.010832300176844,8,8,random_read,baseline,147932.0,1.0
4000,151130,0.026467279825315954,37.7825,0.0825,3729,152,0.04076159828372218,147130,0,0.01662359992042184,8,8,random_read,stride,147932.0,0.9788394097796599
4000,147932,0.027039450558364653,36.983,0.103,7,0,0.0,143932,0,1.1281433987314813,8,8,random_read,nn,147932.0,1.0
4000,19997,0.2000300045006751,4.99925,0.0,0,0,0.0,0,15997,0.006044999870937318,8,8,arithmetic_mix,baseline,19997.0,1.0
4000,19997,0.2000300045006751,4.99925,0.0,0,0,0.0,0,15997,0.006501900439616293,8,8,arithmetic_mix,stride,19997.0,1.0
4000,19997,0.2000300045006751,4.99925,0.0,0,0,0.0,0,15997,0.006951299321372062,8,8,arithmetic_mix,nn,19997.0,1.0
4000,27500,0.14545454545454545,6.875,0.875,0,0,0.0,23500,0,0.010575299267657101,9,9,sequential_read,baseline,27500.0,1.0
4000,8039,0.4975743251648215,2.00975,0.99975,500,499,0.998,4039,0,0.014680601540021598,9,9,sequential_read,stride,27500.0,3.420823485508148
4000,8273,0.4835005439381119,2.06825,0.99825,494,493,0.9979757085020243,4273,0,1.2115545006236061,9,9,sequential_read,nn,27500.0,3.3240662395745195
4000,164000,0.024390243902439025,41.0,0.0,0,0,0.0,160000,0,0.007983700255863369,9,9,strided_read,baseline,164000.0,1.0
4000,8117,0.49279290378218554,2.02925,0.99925,3998,3997,0.9997498749374687,4117,0,0.012558399816043675,9,9,strided_read,stride,164000.0,20.204509055069607
4000,18101,0.2209822661731396,4.52525,0.93525,3742,3741,0.9997327632282202,14101,0,1.2585095000686124,9,9,strided_read,nn,164000.0,9.060272913098723
4000,87984,0.04546281142025823,21.996,0.5,0,0,0.0,83984,0,0.012209099309984595,9,9,mixed_read_write,baseline,87984.0,1.0
4000,10062,0.3975352812562115,2.5155,0.9995,1999,1998,0.9994997498749375,6062,0,0.0210523001733236,9,9,mixed_read_write,stride,87984.0,8.744186046511627
4000,16263,0.24595708048945458,4.06575,0.95975,1840,1839,0.9994565217391305,12263,0,1.0203862009220757,9,9,mixed_read_write,nn,87984.0,5.410071942446043
4000,147932,0.027039450558364653,36.983,0.103,0,0,0.0,143932,0,0.007215699064545333,9,9,random_read,baseline,147932.0,1.0
4000,151130,0.026467279825315954,37.7825,0.0825,3729,152,0.04076159828372218,147130,0,0.01170690031722188,9,9,random_read,stride,147932.0,0.9788394097796599
4000,147932,0.027039450558364653,36.983,0.103,7,0,0.0,143932,0,0.6295925981830806,9,9,random_read,nn,147932.0,1.0
4000,19997,0.2000300045006751,4.99925,0.0,0,0,0.0,0,15997,0.004164299985859543,9,9,arithmetic_mix,baseline,19997.0,1.0
4000,19997,0.2000300045006751,4.99925,0.0,0,0,0.0,0,15997,0.004605399037245661,9,9,arithmetic_mix,stride,19997.0,1.0
4000,19997,0.2000300045006751,4.99925,0.0,0,0,0.0,0,15997,0.0037483004853129387,9,9,arithmetic_mix,nn,19997.0,1.0
