instructions,cycles,ipc,cycles_per_instruction,hit_rate,prefetch_issued,prefetch_used,prefetch_accuracy,mem_cycles,arith_cycles,wall_seconds,run,seed,workload,config,base_cycles,speedup
3000,65984,0.04546556741028128,21.994666666666667,0.5,0,0,0.0,62984,0,0.006210300489328802,5,5,mixed_read_write,baseline,65984.0,1.0
3000,7562,0.3967204443268976,2.5206666666666666,0.9993333333333333,1499,1498,0.9993328885923949,4562,0,0.009196199709549546,5,5,mixed_read_write,stride,65984.0,8.725733932822004
3000,12164,0.24662939822426833,4.054666666666667,0.96,1381,1380,0.999275887038378,9164,0,0.5683285004342906,5,5,mixed_read_write,nn,65984.0,5.424531404143374
3000,110988,0.027029949183695536,36.996,0.10266666666666667,0,0,0.0,107988,0,0.005900999472942203,5,5,random_read,baseline,110988.0,1.0
3000,113328,0.02647183396865735,37.776,0.08266666666666667,2797,115,0.04111548087236325,110328,0,0.011999700451269746,5,5,random_read,stride,110988.0,0.9793519695044473
3000,110988,0.027029949183695536,36.996,0.10266666666666667,7,0,0.0,107988,0,0.4626952994731255,5,5,random_read,nn,110988.0,1.0
3000,15000,0.2,5.0,0.0,0,0,0.0,0,12000,0.0035967002622783184,5,5,arithmetic_mix,baseline,15000.0,1.0
3000,15000,0.2,5.0,0.0,0,0,0.0,0,12000,0.0038384991348721087,5,5,arithmetic_mix,stride,15000.0,1.0
3000,15000,0.2,5.0,0.0,0,0,0.0,0,12000,0.0034870996605604887,5,5,arithmetic_mix,nn,15000.0,1.0
3000,20625,0.14545454545454545,6.875,0.875,0,0,0.0,17625,0,0.004722999990917742,6,6,sequential_read,baseline,20625.0,1.0
3000,6039,0.49677098857426727,2.013,0.9996666666666667,375,374,0.9973333333333333,3039,0,0.00696019921451807,6,6,sequential_read,stride,20625.0,3.4153005464480874
3000,6117,0.4904364884747425,2.039,0.999,373,372,0.9973190348525469,3117,0,0.5370887002209201,6,6,sequential_read,nn,20625.0,3.3717508582638547
3000,123000,0.024390243902439025,41.0,0.0,0,0,0.0,120000,0,0.0050028005498461425,6,6,strided_read,baseline,123000.0,1.0
3000,6117,0.4904364884747425,2.039,0.999,2998,2997,0.9996664442961974,3117,0,0.008361899643205106,6,6,strided_read,stride,123000.0,20.10789602746444
3000,16569,0.1810610175629187,5.523,0.9096666666666666,2730,2729,0.9996336996336996,13569,0,0.5447451003128663,6,6,strided_read,nn,123000.0,7.423501720079667
3000,65984,0.04546556741028128,21.994666666666667,0.5,0,0,0.0,62984,0,0.009746199531946331,6,6,mixed_read_write,baseline,65984.0,1.0
3000,7562,0.3967204443268976,2.5206666666666666,0.9993333333333333,1499,1498,0.9993328885923949,4562,0,0.00936279958114028,6,6,mixed_read_write,stride,65984.0,8.725733932822004
3000,16103,0.18630068931255045,5.367666666666667,0.9263333333333333,1280,1279,0.99921875,13103,0,0.5488383009796962,6,6,mixed_read_write,nn,65984.0,4.097621561199777
